ASIN,Question,Answer,Votes,Date
B09SGLJVLS,Installation charges,Not free,0,07-05-2022
B09SGLJVLS,Does this ac have turbo button on ac and remote?,Only on remote,0,07-05-2022
B09SGLJVLS,minimum and  maximum temperature we can set,Minimum 16 Maximum 30!,0,04-07-2022
B09SGLJVLS,Is this suitable for drain areas,Yes.,0,04-07-2022
B09SGLJVLS,Does this Ac support mobile App for remote function?,No .it doesn't support mobile app. As this AC is without wifi and bluetooth,0,15-07-2022
B09SGLJVLS,Services kitne time karni chaiye,Once a year,0,16-07-2022
B09SGLJVLS,Will they provide installation including cutting and fixing of windows grill?,"No.Installation is standard, that mean only installind the ac in pre formed frame or space. You have to do all other grill cutting and making space by local fabricators or carpentor. It is beneficial too, since if the do this also they will charge more than expected additional 1800 to 2000 over standard installation. Same work will cost you 1000 to 1200 from local fabricator includindg little bit of wooden piece ply etc.see less",0,17-07-2022
B09SGLJVLS,Why my this ac is not drop water?,"Check mode  on remote in which AC running, dry mode and dry weather( no humadity or very less humadity) did'nt make water to drop. If your AC is cooling well no matter to bother. Water from AC is totally dependent on humidity condition of weather, so no water from ac in dry hot conditions.",0,17-07-2022
B08TB54NGQ,Does eco mode availabe in this ac?,Yes,0,12-04-2022
B09G391BM1,Does we get coper wire and what is the length of itz,Small wire...,0,25-04-2022
B09G391BM1,Does it have horizontal swing ? And wifi ?,NO,0,19-04-2022
B09G391BM1,"What kind of coil does it have, copper or aluminium? One of the reviews says it has aluminium coil",It has copper coil,0,09-04-2022
B09G391BM1,Outdoor pcb warranty,1 year,0,05-04-2022
B09G391BM1,Do i get GST input?,If you order from Amazon Business,0,09-04-2022
B09G391BM1,Price includes installation charges?,No,0,09-04-2022
B09G391BM1,How do i avail gst 28%,buy from Amazon buisness,0,05-04-2022
B09G391BM1,Does it has 5 years PCB warranty?,no,0,05-04-2022
B09G391BM1,Warranty on compressor is 5 or 10 year?,It's 10 Year,0,08-07-2022
B09G391BM1,Will this work for 20 X 20 feet room?,It will be better to go for 2 ton capacity. For better cooling in peak sunmers,0,18-07-2022
B09G391BM1,Will cool in 45 digree 1.5 ton,"I don't know because it's not even started after buying,so after 10 days of struggle and harrasment,i have got it return and i got refunded,",0,27-07-2022
B08SW4FYZM,Is there any ggarenty or warenty in ac,Warranty,0,01-07-2022
B08SW4FYZM,Will it come with remote or not?,Yes.,0,30-06-2022
B08SW4FYZM,what if ac is creating too much noise?,No,0,30-06-2022
B08SW4FYZM,is internal wifi provided in this ac,No,0,30-06-2022
B08SW4FYZM,ac has auto restart system when power gone,Yes,0,30-06-2022
B08SW4FYZM,Kia installment par uplabdh hai,Haan ji,0,30-06-2022
B08SW4FYZM,when will be instalation will be done,As early as possible. They will call,0,12-06-2022
B08SW4FYZM,Is this running without current,No,0,30-06-2022
B08SW4FYZM,Install charging at home,Its as per the brand policy,0,11-06-2022
B08SW4FYZM,What is the length of the wire?,1. 5 mtr,0,12-06-2022
B08SW4FYZM,Does this come with stabilizer? What are and how much is the potential additional charges I have to incure.?... Replacement,No you have to buy the stabilizer from market.. it will cost around 2000. And in addition you have to pay installation charges around 500 - 1000.,0,10-06-2022
B08SW4FYZM,Does it have stablizier inside ?,"better to have one outside , if power fluctuates frequently.",0,10-06-2022
B08SW4FYZM,is it inverter ac or not? Reply from seller please with proof. immediate buy.,No,0,10-06-2022
B08SW4FYZM,what is the date of manufacturing of product,Its 2022 model,0,09-06-2022
B08SW4FYZM,Why this Ac bring so noise on above 20 temperature,Has to work harder.,0,03-06-2022
B08SW4FYZM,"What is the length ,width, height of window ac",1.5 Feet x2. 5 feet,0,12-06-2022
B08SW4FYZM,Is this sufficient for 210 sqft room size.,"Yes, unless there is too much heat beating on the walls and roof. We used it in 290sq ft and its perfect",0,23-05-2022
B08SW4FYZM,Size of window required for installation,AC + size,0,30-06-2022
B08SW4FYZM,Seriol no kya hain,Sabka alag alag hai. Kharido toh pata chalega.,0,30-06-2022
B08SW4FYZM,I have ordered AC and stablizer same time why delivered on different dates,May b different sellers,0,09-05-2022
B08SW4FYZM,I have ordered both stablizer and Air conditioner at same time why deliveey date is different,Alag co. ke honge,0,30-06-2022
B08SW4FYZM,"The AC has stopped working in just 1 month and 20 days after installation. I have already booked the complaint,its been more than 2 days its not fixed",Was it registered with Voltas immediately after you installation? Even otherwise a service request with them should work.,0,06-05-2022
B08SW4FYZM,Can we install this in ventilation windows??,yes if window size is 80.5cm x 43cm,0,04-05-2022
B08SW4FYZM,This product ok for which room size?,165 sq feet,0,02-05-2022
B08SW4FYZM,Is this ac with inverter technology,Yes,0,30-04-2022
B08SW4FYZM,What is temperature range,16 to 35,0,30-04-2022
B08SW4FYZM,I want to exchange old ac,Please check while buying on site,0,30-04-2022
B08SW4FYZM,If I am ready to pay for installation then does Amazon offer this service?,No its Voltas who provide free installation but its misleading material required is chargeable,0,30-04-2022
B08SW4FYZM,15 hours usage in a day. Units consumption approx??,22 units roughly,0,30-04-2022
B08SW4FYZM,If it not fixed in the window then will it return or not?,No its not possible please check dimensions of window and AC first before you order,0,30-04-2022
B08SW4FYZM,How can we find out that it is an inverter ac,In normal AC we can hear the start Stop noise of compressor. In this AC We can't. Only compressor Speed increasing and decreasing noise can be heard.,0,21-04-2022
B08SW4FYZM,There is no inverter mentioned on ac,Nothing changes in inverter AC or non inverter AC. Only the compressor and PCB.,0,21-04-2022
B08SW4FYZM,How much power supply need for 1.5 tan 5 star window ?,Depends on usage only. If you run this AC on 28 degree Celsius then only around 700 watts an hour and if you run on 20 degree Celsius then around Full wattage of 1.7 kilowatts.,0,21-04-2022
B08SW4FYZM,"What is the correct dimensions of this product beacuse 80.5cm length is too big, even 1.5ton unit is 66cm in length..",dimension of 1.5 and 1.4 tone are same as standard,0,16-04-2022
B08SW4FYZM,Does this requires stablizier ?,Usually none. But if the power supply of your area fluctuates a lot then of course you need badly.,0,21-04-2022
B08SW4FYZM,Plz share the correct dimension of AC . There are many different answers to this question,call customer care.,0,04-05-2022
B08SW4FYZM,Is this all weather AC?,No,0,13-04-2022
B08SW4FYZM,Whether copper tubes are part of this AC,Yes,0,13-04-2022
B08SW4FYZM,My window size is 68×45 (LxH). Will it fit in the window?,Not good cause power too much charge,0,11-04-2022
B08SW4FYZM,Can U please provide the delivery at delhi pincode 110009?,I want to my window A C change,0,11-04-2022
B08SW4FYZM,What does ‘fixed speed’ mean?,Fixed speed means it's not an inverter AC. This will consume more energy .,0,09-04-2022
B08SW4FYZM,What is the instlation charge for this AC?,"Depends. If they have to cut grills etc then 1500, else 1000.",0,08-04-2022
B08SW4FYZM,"I bought this AC last year, 2021, but it was installed by our electrician. Does it qualify for the yearly servicing?","No, your warranty is null and void now.",0,09-04-2022
B08SW4FYZM,If exchange rejected can return the product,"Yes ,, you can say  You are not satisfied with the performance, only if it's within the return period",0,09-04-2022
B08SW4FYZM,Campresar ki waranti hi,Hi Hi Hi bilkul hi,0,08-07-2022
B08SW4FYZM,"Can we adjust its cooling capacity? I mean cooling tonnage. If yes, then at what percentages we have options..",Not the way you mean to.,0,08-07-2022
B08SW4FYZM,"I want to exchange my old AC , it power on but it doesn't cool ,can i exchange it ?",Amazon will help.,0,08-07-2022
B08SW4FYZM,1.5 ton ac me koi garenty ya warenty h or isy fix krny waly jb ayengy to koi charge lagega,Fix karne wale charge lete hai yadi Amazon ne maaf na kiya ho,0,08-07-2022
B08SW4FYZM,Remote is available or not,"Yes, Remote is available along with ac and it will be activate by call in the number written in the backside.",0,23-07-2022
B089D2666Q,1.5 टन ए सी अधिकतम कितने वाट बिजली लेता है?,1800 watt maximum,0,15-06-2022
B089D2666Q,What is the Coil type copper or aluminum?,it is copper coil,0,23-04-2022
B089D2666Q,How many watts?,5200 watts,0,06-04-2022
B089D2666Q,क्या इस ac को चलाने के लिए स्टेप्लाइजर की आवश्यकता नहीं है,AC ko chalane ke liye steblizer ki jarurat hoti hai,0,15-06-2022
B07DB7HWZC,manufacture date of this ac which will be supplied to us? would it be of 2022 make?,Yes it is 2022,0,05-06-2022
B07XV1CXHQ,How much maximum amp will take in starting,Read the Manual,0,06-06-2022
B07XV1CXHQ,"The ac good but issue with remote . I had 2 ac's in the 2 remote are not working i had pain more then 1000 rs for past 1 yr so, think before buying",I bought 2 ACs and never had any problems,0,06-06-2022
B07XV1CXHQ,Can I get single unit indoor?,No.,0,06-04-2022
B07XV1CXHQ,Why the installation is not Free of cost??,Installation is done by 3rd party,0,06-06-2022
B07XV1CXHQ,I have need voltas 1 ton ac price?,Check with the Company Distributor,0,06-06-2022
B07XV1CXHQ,"What is the refrigerant type, in description, it says 410 and features says R32. Which is the correct one?","R-410, it's a mixture of R-125 & R-32",0,06-06-2022
B07XV1CXHQ,What is the length of pipe come with it,1 metre.,0,06-04-2022
B079MD9LHP,batteries  included no ?,A pair of batteries cost 20 rupees. Hope the buying decision does not rely on this parameter.,0,28-06-2022
B079MD9LHP,2019 model hai yeh 2022 model ka kya price aa old maal vech rhe aa,Returned as old and damaged AC supplied by the seller instead of new and full amount refunded by Amazon.,0,28-06-2022
B079MD9LHP,What is this ac inverter or non inverter modele  dza 183,Non-inverter,0,13-06-2022
B079MD9LHP,Has anyone bought this ac in 2022? which manufacturing year product will i get ?,Noisee hai,0,11-06-2022
B079MD9LHP,There are 2 models.please clarify,Nousee,0,11-06-2022
B079MD9LHP,Window AC Mein stabilizer lagta hai ya nahin,Better use one just to be on the safer side.,0,28-06-2022
B079MD9LHP,Will it work on single phase?,"Yes, all window ACs work on single phase.",0,16-04-2022
B079MD9LHP,क्या इसमें वाईफाई सुविधा उपलब्ध है,no,0,21-07-2022
B079MNPXH7,What is the wattage? is this inverter type window ac?,No it is normal ac..but very good cooling,0,02-06-2022
B079MNPXH7,Do we need stablizer for window ac?,YES IT GENERAL ELECTRONICS EQUIPMENTS REQUIRMENT AND DEPNED ON YOUR HOUSE POWER SUPPLY CONDITION,0,28-05-2022
B079MNPXH7,5 star and 3 star difference,Yes,0,28-05-2022
B079MNPXH7,Free ac service,2 free Ac service,0,28-05-2022
B079MNPXH7,Is it good for top floor? I mean cooling is good for top floor?,"Go for some other brand. I have faced issue where i have to fill the gas every year, which is costing me more to run the AC. So suggestions is go for some other brand",0,08-04-2022
B079MNPXH7,Voltas ac 1.5 ron window 5 star body size,Same as others,0,09-04-2022
B079PW7PMC,Does ac have sleep timer?,Yes it has.,0,07-04-2022
B00LWRFC1W,How many inch wide is it?,Dimensions 600x385x570 mm,0,05-04-2022
B00LWRFC1W,Which  year  product/ manufacturing  date ?,Feb 2021,0,05-04-2022
B084Q7JW2J,Is there spare parts available,Yes Voltas service,0,05-06-2022
B089QD4PDH,Lenth of ac in inches,"The product delivered without copper pipes and some other parts. When contacted Amazon customer care they confirmed to go ahead with purchase of the missing item and they will reimburse it. Bills sent to them throuh mail one and half month back, till date no response and no call back from them. Paid Rs 4000/- for the parts but Amazon not credited the amount and to my surprise no one from Amazon responded.Very very poor service and response from Amazon. I lost trust on them and stopped purchase from them.see less",0,11-05-2022
B089QD4PDH,Manufacturing year of product?,2021,0,11-05-2022
B089QD4PDH,I have 400 square feet hall,No,0,11-05-2022
B089QD4PDH,Is it come with installation kit like copper pipe and wiring,"No, this has to come, but supplier missed it",0,11-05-2022
B089QD4PDH,Wattage consumption??,High,0,11-05-2022
B089QD4PDH,What is the maximum distance between indoor and outdoor units,6 ft,0,11-05-2022
B089QD4PDH,Is copper tube outlet on both sides possible in this model?,Yes it has Copper condenser and is 100% cooper,0,30-07-2022
B089QD4PDH,Have been dust filter,yes,0,30-07-2022
B09RFX1NKP,IS this made by India,Yes definitely india,0,26-06-2022
B09RFX1NKP,What do you mean by fixed speed,"Speed of compressor in INVERTER DESIGN IS VARIABLE AS PER LOAD. This results in little reduction in electrical bill.But in case of card failure, repair cost is much more.However in Fixed speed design, speed of compressor is fixed ireespective of cooling load. Repairs cost in case of breakdown are very less as compared to Inverter design.see less",0,08-05-2022
B09RFX1NKP,Does this ac have Wi-Fi ?,Nope,0,04-05-2022
B09RFX1NKP,Is there stablizer with this ?,It is there in power supply...called SMPS..switching mode power supply.,0,08-05-2022
B09RFX1NKP,Imported AC compressor or which parts?,I think indian compressor.,0,08-05-2022
B09RFX1NKP,Major difference between 0.8 ton 1 ton bluw star split ac,"Price!!If ur room is less than 120sqfeet u can go for 0.8ton considering bed, wardrobe consuming 30% of volume of the roomIf room is vacant then go for 1 ton acsee less",0,26-04-2022
B08WLPZBG8,"I got my product delivered today, do i need to raise a installation request","You can ask for a normal mechan for installation. There is no hard and fast rule , only thing to check is whether the condenser is working fine with the outlet of water to outside of the room.",0,25-04-2022
B08WLPZBG8,What is the installation charge now in 2022?,1600,0,25-04-2022
B08WLPZBG8,Ac k sath Wire kitna fit aata h,2 to 3 Ft,0,07-04-2022
B08WLPZBG8,Is it stablizer free ac or we have to use stavlizer,No Stablizrler reqd,0,07-04-2022
B09RG2SZVX,Is it work in double phase ?,"Yes, it is",0,16-06-2022
B09RG2SZVX,Do you provide the accessories (brackets) required for outdoor unit installation or we need to buy separate ?,We need to buy it seperately,0,17-06-2022
B09RG2SZVX,"Why the description about this item, mentions it as ""split ac with non-inverter compressor:"" ? is not a invertor ac?",This is a inverter AC,0,06-06-2022
